Date,Customer,Metal,Code,Quantity,Unit Price,Total Price
8/10/2021,Numismatic Financial Corp,Gold,USG10INDKD,1.0,"$3,050.00","$3,050.00"
3/10/2021,"JJ Teaparty, Inc.",Gold,USG10INDKD,1.0,"$2,400.00","$2,400.00"
12/21/2021,Stack's Bowers-Tulsa,Gold,USG10INDKD,1.0,"$2,350.00","$2,350.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG10INDKD,1.0,"$3,150.00","$3,150.00"
1/11/2021,Front Range Coin & Currency,Gold,USG10INDKD,1.0,"$1,100.00","$1,100.00"
2/8/2021,Heritage Capital Corporation,Gold,USG10INDLP,1.0,$993.00,$993.00
7/8/2021,Heritage Capital Corporation,Gold,USG10INDLP,1.0,"$1,027.00","$1,027.00"
10/1/2021,Money Metals Exchange LLC,Gold,USG10INDLP,1.0,"$1,075.00","$1,075.00"
12/14/2021,Showcase Jewelers of Salina,Gold,USG10INDLP,1.0,"$1,120.00","$1,120.00"
8/25/2021,Money Metals Exchange LLC,Gold,USG10LIB,40.0,$960.00,"$38,400.00"
7/20/2021,APMEX Inc.,Gold,USG10LIB,3.0,$953.97,"$2,861.91"
7/13/2021,APMEX Inc.,Gold,USG10LIB,3.0,$949.32,"$2,847.96"
2/8/2021,Heritage Capital Corporation,Gold,USG10LIB,1.0,$991.00,$991.00
2/8/2021,Heritage Capital Corporation,Gold,USG10LIB,1.0,$979.00,$979.00
1/6/2021,The Coin Shop (IA),Gold,USG10LIB,15.0,$950.00,"$14,250.00"
1/6/2021,The Coin Shop (IA),Gold,USG10LIB,45.0,$960.00,"$43,200.00"
10/28/2021,"The Bronze Look, LLC",Gold,USG10LIB,3.0,$985.00,"$2,955.00"
11/18/2021,"Imperial Coin Exchange, LLC",Gold,USG10LIB,6.0,$960.00,"$5,760.00"
11/18/2021,"Imperial Coin Exchange, LLC",Gold,USG10LIB,3.0,$950.00,"$2,850.00"
11/22/2021,APMEX Inc.,Gold,USG10LIB,5.0,$932.15,"$4,660.75"
11/29/2021,ETX Coins,Gold,USG10LIB,2.0,$950.00,"$1,900.00"
1/8/2021,Northeast Arkansas Coin Co.,Gold,USG10LIB,1.0,$960.00,$960.00
2/2/2021,Northeast Arkansas Coin Co.,Gold,USG10LIB61,1.0,"$1,050.00","$1,050.00"
7/13/2021,APMEX Inc.,Gold,USG10LIB61,4.0,$983.94,"$3,935.76"
7/26/2021,APMEX Inc.,Gold,USG10LIB61,9.0,$988.00,"$8,892.00"
7/26/2021,APMEX Inc.,Gold,USG10LIB62,10.0,$998.00,"$9,980.00"
3/24/2021,Ozark Coin Co.,Gold,USG10LIB62,2.0,$995.00,"$1,990.00"
11/10/2021,Heritage Capital Corporation,Gold,USG10LIB62,6.0,"$1,025.00","$6,150.00"
11/10/2021,Capstone Acquisitions,Gold,USG10LIB62,1.0,"$1,070.00","$1,070.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG10LIB62,2.0,"$1,020.00","$2,040.00"
7/13/2021,APMEX Inc.,Gold,USG10LIB63,3.0,"$1,063.94","$3,191.82"
3/17/2021,Aurum Trading LLC,Gold,USG10LIB63,20.0,"$1,050.00","$21,000.00"
2/25/2021,Aurum Trading LLC,Gold,USG10LIB63,2.0,"$1,090.00","$2,180.00"
11/9/2021,APMEX Inc.,Gold,USG10LIB63,3.0,"$1,096.03","$3,288.09"
11/10/2021,Heritage Capital Corporation,Gold,USG10LIB63,6.0,"$1,090.00","$6,540.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG10LIB63,4.0,"$1,095.00","$4,380.00"
2/25/2021,Aurum Trading LLC,Gold,USG10LIB64,1.0,"$1,530.00","$1,530.00"
11/10/2021,Heritage Capital Corporation,Gold,USG10LIB64,1.0,"$1,530.00","$1,530.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG10LIB64,2.0,"$1,525.00","$3,050.00"
6/14/2021,Stack's Bowers-Tulsa,Gold,USG10LIB65,10.0,"$2,375.00","$23,750.00"
7/13/2021,APMEX Inc.,Gold,USG10LIBAU,5.0,$959.32,"$4,796.60"
2/8/2021,Heritage Capital Corporation,Gold,USG10LIBAU,1.0,$998.00,$998.00
10/5/2021,Capstone Acquisitions,Gold,USG10LIBAU,2.0,$935.00,"$1,870.00"
11/15/2021,APMEX Inc.,Gold,USG10LIBAU,3.0,$990.45,"$2,971.35"
11/15/2021,APMEX Inc.,Gold,USG10LIBAU,2.0,$980.45,"$1,960.90"
12/7/2021,Precious Metals of AZ,Gold,USG10LIBAU,1.0,$975.00,$975.00
11/3/2021,ETX Coins,Gold,USG10LIBAU,3.0,$945.00,"$2,835.00"
1/11/2021,Wickers Manufacturing Jewelers,Gold,USG10LIBAU,1.0,$895.00,$895.00
12/20/2021,Precious Metals of AZ,Gold,USG10LIBAU,1.0,$980.00,$980.00
7/13/2021,APMEX Inc.,Gold,USG10LIBBU,4.0,$974.32,"$3,897.28"
2/8/2021,Heritage Capital Corporation,Gold,USG10LIBBU,1.0,"$1,003.00","$1,003.00"
11/9/2021,APMEX Inc.,Gold,USG10LIBBU,5.0,$986.03,"$4,930.15"
12/27/2021,AG Financial LLC,Gold,USG10LIBBU,7.0,"$1,050.00","$7,350.00"
10/18/2021,AG Financial LLC,Gold,USG10LIBBU,1.0,$985.00,$985.00
4/13/2021,Michael Cochran Rare Coins LLC.,Gold,USG10LIBKD,2.0,$960.00,"$1,920.00"
4/14/2021,Front Range Coin & Currency,Gold,USG10LIBKD,1.0,"$1,350.00","$1,350.00"
4/14/2021,Front Range Coin & Currency,Gold,USG10LIBKD,1.0,"$3,500.00","$3,500.00"
10/26/2021,Stack's Bowers-Tulsa,Gold,USG10LIBKD,2.0,"$1,400.00","$2,800.00"
7/20/2021,APMEX Inc.,Gold,USG10LIBLP,3.0,$918.97,"$2,756.91"
6/28/2021,APMEX Inc.,Gold,USG10LIBLP,3.0,$900.00,"$2,700.00"
7/13/2021,APMEX Inc.,Gold,USG10LIBLP,5.0,$914.32,"$4,571.60"
2/8/2021,Heritage Capital Corporation,Gold,USG10LIBLP,4.0,$963.00,"$3,852.00"
5/10/2021,Phoenix Gold Corporation,Gold,USG10LIBLP,5.0,$900.00,"$4,500.00"
8/20/2021,The Coin Shop (IA),Gold,USG10LIBLP,3.0,$900.00,"$2,700.00"
11/15/2021,APMEX Inc.,Gold,USG10LIBLP,6.0,$960.45,"$5,762.70"
12/7/2021,BGASC,Gold,USG10LIBLP,3.0,$925.00,"$2,775.00"
7/8/2021,Heritage Capital Corporation,Gold,USG2.5IND,1.0,$430.00,$430.00
11/15/2021,APMEX Inc.,Gold,USG2.5IND,3.0,$455.02,"$1,365.06"
11/15/2021,APMEX Inc.,Gold,USG2.5IND,2.0,$445.02,$890.04
11/15/2021,APMEX Inc.,Gold,USG2.5IND,2.0,$375.02,$750.04
11/2/2021,Capstone Acquisitions,Gold,USG2.5IND,6.0,$450.00,"$2,700.00"
5/11/2021,Abraham's Jewelry,Gold,USG2.5IND61,1.0,$480.00,$480.00
5/11/2021,Abraham's Jewelry,Gold,USG2.5IND61,1.0,$500.00,$500.00
4/22/2021,Ozark Coin Co.,Gold,USG2.5IND62,1.0,$440.00,$440.00
11/2/2021,Ozark Coin Co.,Gold,USG2.5IND62,1.0,$500.00,$500.00
4/22/2021,Ozark Coin Co.,Gold,USG2.5IND63,1.0,$490.00,$490.00
7/8/2021,Heritage Capital Corporation,Gold,USG2.5INDAU,5.0,$440.00,"$2,200.00"
2/8/2021,Heritage Capital Corporation,Gold,USG2.5INDAU,4.0,$370.00,"$1,480.00"
2/8/2021,Heritage Capital Corporation,Gold,USG2.5INDAU,4.0,$380.00,"$1,520.00"
10/5/2021,Numismatic Treasures Ltd.,Gold,USG2.5INDAU,4.0,$450.00,"$1,800.00"
11/2/2021,Capstone Acquisitions,Gold,USG2.5INDAU,1.0,$455.00,$455.00
10/5/2021,Numismatic Treasures Ltd.,Gold,USG2.5INDBU,1.0,$450.00,$450.00
1/7/2021,Delaware Valley Rare Coin,Gold,USG2.5INDBU,1.0,"$6,000.00","$6,000.00"
4/13/2021,Michael Cochran Rare Coins LLC.,Gold,USG2.5INDKD,1.0,$900.00,$900.00
4/14/2021,Front Range Coin & Currency,Gold,USG2.5INDKD,1.0,$650.00,$650.00
5/11/2021,Abraham's Jewelry,Gold,USG2.5INDKD,1.0,"$1,250.00","$1,250.00"
5/11/2021,Abraham's Jewelry,Gold,USG2.5INDKD,1.0,"$1,150.00","$1,150.00"
7/21/2021,Stack's Bowers-Tulsa,Gold,USG2.5INDKD,1.0,"$1,025.00","$1,025.00"
7/21/2021,Stack's Bowers-Tulsa,Gold,USG2.5INDKD,5.0,$950.00,"$4,750.00"
7/21/2021,Stack's Bowers-Tulsa,Gold,USG2.5INDKD,1.0,$750.00,$750.00
7/21/2021,Stack's Bowers-Tulsa,Gold,USG2.5INDKD,1.0,$775.00,$775.00
10/26/2021,Stack's Bowers-Tulsa,Gold,USG2.5INDKD,16.0,"$1,231.25","$19,700.00"
10/26/2021,Stack's Bowers-Tulsa,Gold,USG2.5INDKD,2.0,"$1,975.00","$3,950.00"
11/11/2021,Stack's Bowers-Tulsa,Gold,USG2.5INDKD,1.0,"$13,250.00","$13,250.00"
10/26/2021,Stack's Bowers-Tulsa,Gold,USG2.5INDKD,1.0,"$2,850.00","$2,850.00"
5/10/2021,Phoenix Gold Corporation,Gold,USG2.5INDLP,1.0,$350.00,$350.00
4/13/2021,Michael Cochran Rare Coins LLC.,Gold,USG2.5LIB61,1.0,$410.00,$410.00
4/13/2021,Michael Cochran Rare Coins LLC.,Gold,USG2.5LIB63,1.0,$450.00,$450.00
11/10/2021,Capstone Acquisitions,Gold,USG2.5LIB64,1.0,$700.00,$700.00
5/11/2021,Abraham's Jewelry,Gold,USG2.5LIB65,2.0,$750.00,"$1,500.00"
10/21/2021,Numismatic Treasures Ltd.,Gold,USG2.5LIBBU,1.0,$830.00,$830.00
2/26/2021,Michael Cochran Rare Coins LLC.,Gold,USG2.5LIBKD,1.0,"$3,600.00","$3,600.00"
4/13/2021,Michael Cochran Rare Coins LLC.,Gold,USG2.5LIBKD,1.0,$325.00,$325.00
4/14/2021,Front Range Coin & Currency,Gold,USG2.5LIBKD,1.0,"$1,650.00","$1,650.00"
4/14/2021,Front Range Coin & Currency,Gold,USG2.5LIBKD,1.0,"$3,600.00","$3,600.00"
9/7/2021,Stack's Bowers-Tulsa,Gold,USG2.5LIBKD,1.0,"$20,750.00","$20,750.00"
1/7/2021,Coast to Coast Coins,Gold,USG2.5LIBKD,1.0,"$2,975.00","$2,975.00"
1/7/2021,Coast to Coast Coins,Gold,USG2.5LIBKD,1.0,$440.00,$440.00
7/20/2021,APMEX Inc.,Gold,USG2.5LIBLP,1.0,$394.65,$394.65
1/6/2021,Phoenix Gold Corporation,Gold,USG20LIB,6.0,"$1,880.00","$11,280.00"
1/7/2021,Phoenix Gold Corporation,Gold,USG20LIB,10.0,"$1,900.00","$19,000.00"
7/29/2021,APMEX Inc.,Gold,USG20LIB,11.0,"$1,860.04","$20,460.44"
5/12/2021,Phoenix Gold Corporation,Gold,USG20LIB,20.0,"$1,865.00","$37,300.00"
6/3/2021,HK Investments,Gold,USG20LIB,4.0,"$1,930.00","$7,720.00"
6/4/2021,Texican Rare Coin,Gold,USG20LIB,2.0,"$1,930.00","$3,860.00"
5/13/2021,AG Financial LLC,Gold,USG20LIB,1.0,"$1,940.00","$1,940.00"
2/25/2021,Phoenix Gold Corporation,Gold,USG20LIB,2.0,"$1,865.00","$3,730.00"
2/25/2021,Phoenix Gold Corporation,Gold,USG20LIB,2.0,"$1,875.00","$3,750.00"
12/6/2021,Black Mountain Coins,Gold,USG20LIB,3.0,"$1,875.00","$5,625.00"
11/17/2021,ETX Coins,Gold,USG20LIB,1.0,"$1,960.00","$1,960.00"
11/18/2021,"Imperial Coin Exchange, LLC",Gold,USG20LIB,4.0,"$1,915.00","$7,660.00"
11/18/2021,"Imperial Coin Exchange, LLC",Gold,USG20LIB,2.0,"$1,920.00","$3,840.00"
11/22/2021,APMEX Inc.,Gold,USG20LIB,1.0,"$1,874.11","$1,874.11"
11/22/2021,APMEX Inc.,Gold,USG20LIB,1.0,"$1,864.11","$1,864.11"
11/22/2021,APMEX Inc.,Gold,USG20LIB,4.0,"$1,844.11","$7,376.44"
7/13/2021,APMEX Inc.,Gold,USG20LIB61,5.0,"$1,912.69","$9,563.45"
4/9/2021,Stack's Bowers Galleries,Gold,USG20LIB61,1.0,"$1,910.00","$1,910.00"
4/13/2021,APMEX Inc.,Gold,USG20LIB61,11.0,"$1,826.84","$20,095.24"
6/24/2021,Stack's Bowers-Tulsa,Gold,USG20LIB61,11.0,"$1,915.00","$21,065.00"
2/25/2021,Aurum Trading LLC,Gold,USG20LIB61,2.0,"$1,925.00","$3,850.00"
8/30/2021,360 Coin Group DBA South Austin Coin Exchange,Gold,USG20LIB62,1.0,"$1,975.00","$1,975.00"
5/28/2021,Stack's Bowers Galleries,Gold,USG20LIB62,1.0,"$2,025.00","$2,025.00"
5/28/2021,Stack's Bowers Galleries,Gold,USG20LIB62,1.0,"$2,050.00","$2,050.00"
8/30/2021,Stack's Bowers-Tulsa,Gold,USG20LIB62,15.0,"$1,890.00","$28,350.00"
4/9/2021,Stack's Bowers Galleries,Gold,USG20LIB62,14.0,"$1,835.00","$25,690.00"
4/9/2021,Stack's Bowers Galleries,Gold,USG20LIB62,9.0,"$1,860.00","$16,740.00"
4/9/2021,Stack's Bowers Galleries,Gold,USG20LIB62,1.0,"$1,875.00","$1,875.00"
4/9/2021,Stack's Bowers Galleries,Gold,USG20LIB62,1.0,"$1,925.00","$1,925.00"
6/22/2021,Golden Eagle Coin Exchange,Gold,USG20LIB62,6.0,"$1,915.00","$11,490.00"
6/24/2021,Stack's Bowers-Tulsa,Gold,USG20LIB62,32.0,"$1,965.00","$62,880.00"
2/25/2021,Aurum Trading LLC,Gold,USG20LIB62,1.0,"$1,940.00","$1,940.00"
12/6/2021,Ozark Coin Co.,Gold,USG20LIB62,2.0,"$1,995.00","$3,990.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG20LIB62,2.0,"$1,985.00","$3,970.00"
8/30/2021,Stack's Bowers-Tulsa,Gold,USG20LIB63,12.0,"$1,955.00","$23,460.00"
5/11/2021,Abraham's Jewelry,Gold,USG20LIB63,1.0,"$2,300.00","$2,300.00"
6/22/2021,Golden Eagle Coin Exchange,Gold,USG20LIB63,2.0,"$1,970.00","$3,940.00"
4/13/2021,ARC Trading Inc,Gold,USG20LIB63,1.0,"$1,935.00","$1,935.00"
4/13/2021,Stack's Bowers Galleries,Gold,USG20LIB63,3.0,"$1,875.00","$5,625.00"
2/25/2021,Aurum Trading LLC,Gold,USG20LIB63,2.0,"$2,000.00","$4,000.00"
11/9/2021,APMEX Inc.,Gold,USG20LIB63,1.0,"$2,106.88","$2,106.88"
11/10/2021,Heritage Capital Corporation,Gold,USG20LIB63,4.0,"$2,140.00","$8,560.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG20LIB63,6.0,"$2,070.00","$12,420.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG20LIB63,1.0,"$2,375.00","$2,375.00"
2/10/2021,Stack's Bowers Galleries,Gold,USG20LIB64,1.0,"$2,625.00","$2,625.00"
2/10/2021,Stack's Bowers Galleries,Gold,USG20LIB64,4.0,"$2,520.00","$10,080.00"
5/11/2021,Abraham's Jewelry,Gold,USG20LIB64,1.0,"$2,550.00","$2,550.00"
2/25/2021,Aurum Trading LLC,Gold,USG20LIB64,1.0,"$2,450.00","$2,450.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG20LIB64,5.0,"$2,350.00","$11,750.00"
8/30/2021,Stack's Bowers-Tulsa,Gold,USG20LIB65,1.0,"$4,050.00","$4,050.00"
5/11/2021,Abraham's Jewelry,Gold,USG20LIB65,1.0,"$3,850.00","$3,850.00"
1/13/2021,Aurum Trading LLC,Gold,USG20LIB65,2.0,"$3,300.00","$6,600.00"
12/20/2021,Precious Metals of AZ,Gold,USG20LIBAU,49.0,"$1,950.00","$95,550.00"
3/26/2021,Numismatic Treasures Ltd.,Gold,USG20LIBAU,5.0,"$1,835.00","$9,175.00"
7/13/2021,APMEX Inc.,Gold,USG20LIBAU,2.0,"$1,873.47","$3,746.94"
2/8/2021,Heritage Capital Corporation,Gold,USG20LIBAU,2.0,"$1,965.00","$3,930.00"
6/15/2021,Braxton Enterprises Inc,Gold,USG20LIBAU,8.0,"$1,990.00","$15,920.00"
8/9/2021,AG Financial LLC,Gold,USG20LIBAU,10.0,"$1,880.00","$18,800.00"
5/10/2021,AG Financial LLC,Gold,USG20LIBAU,4.0,"$1,975.00","$7,900.00"
7/30/2021,"Nieffenegger Company, LLC",Gold,USG20LIBAU,20.0,"$1,920.00","$38,400.00"
4/1/2021,AG Financial LLC,Gold,USG20LIBAU,24.0,"$1,845.00","$44,280.00"
5/20/2021,DFW Coin & Jewelry,Gold,USG20LIBAU,50.0,"$1,970.00","$98,500.00"
11/11/2021,Philipson's Jewelry Inc.,Gold,USG20LIBAU,12.0,"$1,995.00","$23,940.00"
11/12/2021,Precious Metals of AZ,Gold,USG20LIBAU,24.0,"$1,990.00","$47,760.00"
10/26/2021,"The Bronze Look, LLC",Gold,USG20LIBAU,4.0,"$1,930.00","$7,720.00"
11/15/2021,APMEX Inc.,Gold,USG20LIBAU,1.0,"$2,020.71","$2,020.71"
10/13/2021,Precious Metals of AZ,Gold,USG20LIBAU,24.0,"$1,935.00","$46,440.00"
10/15/2021,L&B Coins,Gold,USG20LIBAU,1.0,"$1,950.00","$1,950.00"
7/13/2021,APMEX Inc.,Gold,USG20LIBBU,5.0,"$1,887.69","$9,438.45"
6/5/2021,Coin Show Customers,Gold,USG20LIBBU,1.0,"$2,040.00","$2,040.00"
8/14/2021,Phil Doudar,Gold,USG20LIBBU,2.0,"$1,890.00","$3,780.00"
8/14/2021,Phil Doudar,Gold,USG20LIBBU,2.0,"$1,890.00","$3,780.00"
8/11/2021,"Bars and Stars, LLC",Gold,USG20LIBBU,15.0,"$1,865.00","$27,975.00"
6/4/2021,Coin Show Customers,Gold,USG20LIBBU,1.0,"$2,025.00","$2,025.00"
8/12/2021,"Bars and Stars, LLC",Gold,USG20LIBBU,50.0,"$1,865.00","$93,250.00"
2/25/2021,Phoenix Gold Corporation,Gold,USG20LIBBU,2.0,"$1,900.00","$3,800.00"
6/5/2021,Santa Fe Coins and Jewelry,Gold,USG20LIBBU,1.0,"$1,960.00","$1,960.00"
6/5/2021,Santa Fe Coins and Jewelry,Gold,USG20LIBBU,1.0,"$2,100.00","$2,100.00"
12/10/2021,ETX Coins,Gold,USG20LIBBU,1.0,"$1,925.00","$1,925.00"
10/18/2021,AG Financial LLC,Gold,USG20LIBBU,7.0,"$1,955.00","$13,685.00"
5/28/2021,Stack's Bowers Galleries,Gold,USG20LIBKD,2.0,"$2,200.00","$4,400.00"
6/28/2021,Front Range Coin & Currency,Gold,USG20LIBKD,1.0,"$2,250.00","$2,250.00"
2/10/2021,Stack's Bowers Galleries,Gold,USG20LIBKD,1.0,"$2,075.00","$2,075.00"
2/10/2021,Stack's Bowers Galleries,Gold,USG20LIBKD,1.0,"$2,725.00","$2,725.00"
2/10/2021,Stack's Bowers Galleries,Gold,USG20LIBKD,1.0,"$2,750.00","$2,750.00"
5/11/2021,Abraham's Jewelry,Gold,USG20LIBKD,1.0,"$2,750.00","$2,750.00"
6/30/2021,Front Range Coin & Currency,Gold,USG20LIBKD,1.0,"$9,750.00","$9,750.00"
5/25/2021,Front Range Coin & Currency,Gold,USG20LIBKD,1.0,"$20,000.00","$20,000.00"
4/13/2021,ARC Trading Inc,Gold,USG20LIBKD,2.0,"$2,025.00","$4,050.00"
6/24/2021,Stack's Bowers-Tulsa,Gold,USG20LIBKD,1.0,"$2,500.00","$2,500.00"
1/5/2021,Coast to Coast Coins,Gold,USG20LIBKD,2.0,"$2,300.00","$4,600.00"
3/10/2021,"JJ Teaparty, Inc.",Gold,USG20LIBKD,1.0,"$2,200.00","$2,200.00"
5/27/2021,ARC Trading Inc,Gold,USG20LIBKD,1.0,"$1,995.00","$1,995.00"
10/5/2021,Numismatic Treasures Ltd.,Gold,USG20LIBKD,1.0,"$1,820.00","$1,820.00"
10/5/2021,Numismatic Treasures Ltd.,Gold,USG20LIBKD,1.0,"$1,925.00","$1,925.00"
10/26/2021,Stack's Bowers-Tulsa,Gold,USG20LIBKD,15.0,"$2,720.00","$40,800.00"
10/26/2021,Stack's Bowers-Tulsa,Gold,USG20LIBKD,3.0,"$2,125.00","$6,375.00"
1/6/2021,Phoenix Gold Corporation,Gold,USG20LIBLP,5.0,"$1,865.00","$9,325.00"
4/29/2021,Phoenix Gold Corporation,Gold,USG20LIBLP,20.0,"$1,765.00","$35,300.00"
2/8/2021,Heritage Capital Corporation,Gold,USG20LIBLP,5.0,"$1,910.00","$9,550.00"
6/9/2021,Phoenix Gold Corporation,Gold,USG20LIBLP,3.0,"$1,935.00","$5,805.00"
7/21/2021,Pelz Jewelers Inc,Gold,USG20LIBLP,1.0,"$1,900.00","$1,900.00"
4/7/2021,The Coin Shop (IA),Gold,USG20LIBLP,35.0,"$1,745.00","$61,075.00"
8/20/2021,The Coin Shop (IA),Gold,USG20LIBLP,5.0,"$1,835.00","$9,175.00"
5/5/2021,Phoenix Gold Corporation,Gold,USG20LIBLP,27.0,"$1,775.00","$47,925.00"
12/7/2021,LKT & Associates,Gold,USG20LIBLP,15.0,"$1,880.00","$28,200.00"
11/8/2021,"Imperial Coin Exchange, LLC",Gold,USG20LIBLP,2.0,"$1,850.00","$3,700.00"
1/6/2021,Phoenix Gold Corporation,Gold,USG20ST,4.0,"$1,865.00","$7,460.00"
2/8/2021,Heritage Capital Corporation,Gold,USG20ST,2.0,"$1,955.00","$3,910.00"
7/30/2021,"Nieffenegger Company, LLC",Gold,USG20ST,20.0,"$1,920.00","$38,400.00"
6/4/2021,Texican Rare Coin,Gold,USG20ST,4.0,"$1,940.00","$7,760.00"
11/9/2021,APMEX Inc.,Gold,USG20ST62,1.0,"$1,951.88","$1,951.88"
11/9/2021,APMEX Inc.,Gold,USG20ST62,1.0,"$1,961.88","$1,961.88"
11/3/2021,Stack's Bowers-Tulsa,Gold,USG20ST62,1.0,"$2,000.00","$2,000.00"
5/28/2021,Stack's Bowers Galleries,Gold,USG20ST63,1.0,"$2,075.00","$2,075.00"
8/30/2021,Stack's Bowers-Tulsa,Gold,USG20ST63,5.0,"$1,890.00","$9,450.00"
6/14/2021,Stack's Bowers-Tulsa,Gold,USG20ST63,7.0,"$1,950.00","$13,650.00"
6/29/2021,Aurum Trading LLC,Gold,USG20ST63,20.0,"$1,900.00","$38,000.00"
8/25/2021,Gold & Silver Exchange (MI),Gold,USG20ST63,5.0,"$1,955.00","$9,775.00"
4/22/2021,Ozark Coin Co.,Gold,USG20ST63,10.0,"$1,940.00","$19,400.00"
2/25/2021,Aurum Trading LLC,Gold,USG20ST63,2.0,"$1,975.00","$3,950.00"
11/9/2021,APMEX Inc.,Gold,USG20ST63,1.0,"$1,981.88","$1,981.88"
12/6/2021,Ozark Coin Co.,Gold,USG20ST63,3.0,"$1,980.00","$5,940.00"
10/28/2021,Ozark Coin Co.,Gold,USG20ST63,1.0,"$1,985.00","$1,985.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG20ST63,2.0,"$1,900.00","$3,800.00"
11/3/2021,Stack's Bowers-Tulsa,Gold,USG20ST63,1.0,"$2,100.00","$2,100.00"
1/13/2021,Aurum Trading LLC,Gold,USG20ST63,4.0,"$1,910.00","$7,640.00"
1/8/2021,Certified Coin Investments,Gold,USG20ST64,5.0,"$1,990.00","$9,950.00"
1/28/2021,Stack's Bowers Galleries,Gold,USG20ST64,5.0,"$2,065.00","$10,325.00"
1/28/2021,Stack's Bowers Galleries,Gold,USG20ST64,1.0,"$2,250.00","$2,250.00"
1/13/2021,APMEX Inc.,Gold,USG20ST64,4.0,"$1,977.03","$7,908.12"
1/13/2021,Aurum Trading LLC,Gold,USG20ST64,14.0,"$1,965.00","$27,510.00"
1/4/2021,APMEX Inc.,Gold,USG20ST64,14.0,"$2,060.00","$28,840.00"
8/30/2021,Stack's Bowers-Tulsa,Gold,USG20ST64,6.0,"$1,950.00","$11,700.00"
6/14/2021,Stack's Bowers-Tulsa,Gold,USG20ST64,6.0,"$1,975.00","$11,850.00"
7/13/2021,APMEX Inc.,Gold,USG20ST64,1.0,"$1,972.69","$1,972.69"
2/10/2021,Stack's Bowers Galleries,Gold,USG20ST64,3.0,"$2,105.00","$6,315.00"
5/27/2021,ARC Trading Inc,Gold,USG20ST64,2.0,"$2,250.00","$4,500.00"
10/21/2021,Numismatic Treasures Ltd.,Gold,USG20ST64,1.0,"$1,980.00","$1,980.00"
11/10/2021,Heritage Capital Corporation,Gold,USG20ST64,5.0,"$2,110.00","$10,550.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG20ST64,4.0,"$2,070.00","$8,280.00"
11/2/2021,Ozark Coin Co.,Gold,USG20ST64,2.0,"$2,040.00","$4,080.00"
12/9/2021,Stack's Bowers-Tulsa,Gold,USG20ST64,1.0,"$2,125.00","$2,125.00"
11/3/2021,Upstate Coins,Gold,USG20ST64,4.0,"$2,025.00","$8,100.00"
11/3/2021,Stack's Bowers-Tulsa,Gold,USG20ST64,1.0,"$2,300.00","$2,300.00"
8/30/2021,Stack's Bowers-Tulsa,Gold,USG20ST65,4.0,"$2,175.00","$8,700.00"
1/4/2021,Front Range Coin & Currency,Gold,USG20ST65,1.0,"$2,300.00","$2,300.00"
2/10/2021,Stack's Bowers Galleries,Gold,USG20ST65,2.0,"$2,375.00","$4,750.00"
11/9/2021,APMEX Inc.,Gold,USG20ST65,2.0,"$2,400.00","$4,800.00"
11/1/2021,McKee Coins Inc.,Gold,USG20ST65,3.0,"$2,280.00","$6,840.00"
1/13/2021,Aurum Trading LLC,Gold,USG20ST65,3.0,"$2,250.00","$6,750.00"
1/13/2021,Aurum Trading LLC,Gold,USG20ST66,1.0,"$2,950.00","$2,950.00"
1/4/2021,Front Range Coin & Currency,Gold,USG20ST66,2.0,"$3,246.00","$6,492.00"
11/11/2021,Stack's Bowers-Tulsa,Gold,USG20ST66,2.0,"$3,025.00","$6,050.00"
5/17/2021,Southland Coin & Collectibles,Gold,USG20STAU,5.0,"$1,975.00","$9,875.00"
6/15/2021,Braxton Enterprises Inc,Gold,USG20STAU,8.0,"$1,990.00","$15,920.00"
7/21/2021,Pelz Jewelers Inc,Gold,USG20STAU,1.0,"$1,940.00","$1,940.00"
2/25/2021,Phoenix Gold Corporation,Gold,USG20STAU,1.0,"$1,890.00","$1,890.00"
10/25/2021,AG Financial LLC,Gold,USG20STAU,3.0,"$1,975.00","$5,925.00"
11/11/2021,Philipson's Jewelry Inc.,Gold,USG20STAU,12.0,"$1,995.00","$23,940.00"
11/12/2021,Precious Metals of AZ,Gold,USG20STAU,24.0,"$1,995.00","$47,880.00"
12/7/2021,Precious Metals of AZ,Gold,USG20STAU,49.0,"$1,940.00","$95,060.00"
10/13/2021,Precious Metals of AZ,Gold,USG20STAU,24.0,"$1,940.00","$46,560.00"
11/4/2021,Heritage Capital Corporation,Gold,USG20STAU,3.0,"$1,870.00","$5,610.00"
1/7/2021,Michael Cochran Rare Coins LLC.,Gold,USG20STAU,2.0,"$1,920.00","$3,840.00"
1/22/2021,McKee Coins Inc.,Gold,USG20STBU,2.0,"$1,950.00","$3,900.00"
3/15/2021,Numismatic Treasures Ltd.,Gold,USG20STBU,6.0,"$1,875.00","$11,250.00"
